,id,rating,recommend,clean_texts
3323,3444,5,1,beautiful design soft warm wool warm enough outside fall live also stylish enough keep inside buy right size big meant fit waist skirt
3324,3445,5,1,comfortable ordered petite perfect length need roll slightly slim fit overly tight typically order everything didnt need return ordered charcoal color simply faded grey
3325,3446,2,0,paper crown wear small size top ordered small huge reference wide towards bottom way picture material also little stiff really sticks even sized think bottom would still look unflattering
3326,3447,5,1,little short side afraid going long back sweater perfect way around like looseness front like way back color great
3327,3448,5,1,glad tunic lovely see reaching constantly summer necklace friendly
3328,3449,5,1,great run size large ordered normal pants size return one size actually like much finding right size bought second pair store grey mustard yellow love order size
3329,3450,5,1,ordered grey colored fit great size comfortably recently making transition comfortable looser style pants instead skin tight jeans great still figure flattering comfortable well made detail button section lovely also
3330,3451,3,1,love pants bought mustard color complaint colorfast washed cold water colored husband good pretty much ruined entire load laundry except pants retailer please color test really excuse like run day age
3331,3452,3,1,mixed ordered honey mustard color shown picture true size cute comfortable washed first time load color ran onto clothes plus pants little streaked sure bad lot back store went
3332,3453,5,1,tall bought honey color fit perfectly stretch super soft reason totally buy clothes length good since also size store shipped free home received within business days would much recommend casual fun look honey color look great navy grey white summer
3333,3454,5,1,year bought pair birthday gift family member absolutely hearing comfortable amazing pants get usually wear denim pants everything else shorts big change style meso far love way comfy made great material fit perfectly slim
3334,3455,5,1,bought pink color store way fit ended light blue perfect cool summer evening worn converse
3335,3457,5,1,third pair pants everyday staple good work play
3336,3458,5,1,pants great fit nice skinny crop nothing tight fabric soft making pants incredibly comfortable first pair stet probably buy another pair future
3337,3459,5,1,coat beauty embroidery much wool itchy best tailoring petite tired shapeless sacklike perfect wish retailer like
3338,3460,5,1,thank retailer sweetly vintage feminine boiled wool lovely embroidery lightheaded looking definitely nod past love usually wear size bought fit flattering happy find fitted timeless piece sea boxy true sweater lined mind would crime
3339,3461,5,1,shirt beautiful person lovely hand feel soft blue shown bit vibrant bought year old niece may return small feel size ran true size want wear
3340,3462,5,1,top gorgeous color embroidery neckline perfect worn casually jeans dressed special occasion wore thanksgiving part also take final comfy piece definitely small ordered large despite medium almost everything else retailer fit perfect
3341,3463,4,1,gorgeous feel soft wool lot lighter good worn winter tall curvy hourglass beautifully size small feminine shape bit long soon petite sold honestly perfect minus arms quality gorgeous soft inviting wear la
3342,3464,3,0,unfortunately hit part wasnt flattering point back also kind odd center return pretty color though
3343,3465,5,1,sizing hyphen far versatile love look stet chino dressed comfortable fit wonderful took usual size full didnt find tight tried
3344,3466,5,1,absolutely adore jacket typically true medium retailer medium fit perfect small actually fit really well little room decided stick medium could bundle need perfect beautiful embroidery gorgeous feel feminine coat
3345,3467,5,1,got honey colored love color comfy soft look forward wearing summer
3346,3468,5,1,huge fan cloth stone tops versatile particular one didnt disappoint combination plaid tie dye fun fresh yet blue piece easy one match many fit cotton soft lightweight bought normal size medium perfectly look forward wearing piece often
3347,3469,5,1,bought pair store ordered another color time great figure like think diamond shape large chest moderate waist large small pants fit great bought regular size dont take fabric nice additional stretch arent longer still feel great look good without dumpy teeny woman either
